,index,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
663,663,2.5150462962962963,1.0956018518518518,2.5150462962962963,1.0956018518518518,0.8438157788603834,267.39599999999996,244.21199999999993,267.18557515609,104,0,0.07700689775303843,-0.34863369274597367,0.34863369274597367,0.07700689775303843,0.9,1.45,2.0,1.9961712661354012,529.6358349258869,13.7862462825598,12.178899924139332,12.178899924139332,9.898178147766922,7.610847240736084,7.610847240736084,5.459539441623827,5.459539441623827,4.103019341463406,4.103019341463406,3.064641738345974,3.064641738345974,-1.7999999999999994,64665.059230662206,13.195490638172728,6.101275951557094,2.5649296894273723,120.98201471222285,10.216698334856808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,36.101280366169235,24.340350578205708,13.592428388589765,5.316788604006331,11.374772549367124,0.0,0.0,0.0,19.26246486877803,25.03709452535282,59.65783953108687,0.0,0.0,10.216698334856808,11.374772549367124,0.0,0.0,20.13718479450234,12.841643245852019,0.0,17.54772460632,48.53093654769288,0.0,0.0,0.0,19.85,0.0,0.0,0.0,0.0,0.0,19.386399651764595,35.4672535615997,0.0,0.0,65.79530686522688,0.0,0.0,0.0,2.5150462962962963,2.2595545162509447,5.745798374905519,0.0,17.73370134164777,3.492408194759385,2.2769845993953135,2.143173343411439,0.3333333333333333,20,2,2,0,1,1,2,0,2,1,1,2,4,0,0,0,3,2.5066000000000006,84.63140000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
664,664,10.38535478080121,-1.0511545729402865,10.38535478080121,0.03768518518518538,0.7186354818740309,174.179,166.11499999999998,174.05605207591,66,0,0.04585064094838344,-0.5498048219821321,0.5498048219821321,0.04585064094838344,1.3846153846153846,2.1538461538461537,2.923076923076923,2.513961827178724,444.8764011192855,9.259148545064338,6.910354708062404,6.910354708062404,6.270856947829097,4.0200556100296625,4.0200556100296625,2.908282487628282,2.908282487628282,2.00970771650848,2.00970771650848,1.4333734246537853,1.4333734246537853,-1.7699999999999996,1441.2552593255232,7.857386378147379,2.9356784233252684,1.4021561421113946,75.00786815327946,14.885043099859736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,11.629818560158606,29.489895414571993,0.0,9.901064578912528,16.872230220032904,0.0,4.9839785209472085,0.0,6.4208216229260096,0.0,36.02576333715651,0.0,0.0,5.106527394840706,0.0,0.0,0.0,10.953283808899059,11.21535880699783,0.0,5.563451491696996,30.462311845459514,0.0,10.902924932081056,0.0,55.919999999999995,5.969305287951849,9.901064578912528,0.0,6.4208216229260096,0.0,16.46637642377805,0.0,6.196843571613076,24.26546827384644,4.9839785209472085,0.0,0.0,0.0,13.387762188208617,11.336002928949359,1.73087962962963,-1.0511545729402865,7.592065381708239,1.671111111111111,0.0,0.0,0.1,13,1,3,0,0,0,1,1,2,2,1,3,2,0,0,0,2,0.4602999999999999,47.00970000000002,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,665,14.48948790627362,-1.5461551841683512,14.48948790627362,0.0679369803476948,0.7791379150394049,319.33600000000007,301.19200000000006,319.13321965599994,122,0,0.19803056318495801,-0.5446064493100057,0.5446064493100057,0.19803056318495801,1.3478260869565217,2.0434782608695654,2.652173913043478,2.2435848523617365,825.4107594006955,16.56011345338556,12.842071518091974,12.842071518091974,11.024075805453153,7.672429490586381,7.672429490586381,5.619213767999986,5.619213767999986,4.256334086524026,4.256334086524026,3.0400486992853937,3.0400486992853937,-2.4099999999999997,179503.57818519254,15.484342065117133,6.000303361348931,2.6762994529205364,131.68395997504223,24.684862561560692,5.817220841045895,5.428790391900541,0.0,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,0.0,19.056471336613843,18.12782419199045,48.91586939559897,19.60826823059368,22.559616494716465,0.0,4.567099647791355,0.0,13.4684936056032,31.078935354500782,39.93357761725155,0.0,0.0,20.752016121598054,10.077801322358383,0.0,0.0,36.7154305593935,6.544756405912575,5.817220841045895,17.28172587545944,23.124114892608116,0.0,10.902924932081056,0.0,81.97999999999999,22.77876801259528,19.08601681065917,0.0,5.386224214464796,17.7488433982124,32.24539269211191,6.196843571613076,10.633466716252965,11.823646930541102,5.316788604006331,0.0,16.12924792139078,0.0,25.311636131725415,13.341035153552287,-0.16383975812547136,-2.0511079430496815,2.781612811791383,1.2695101095993953,5.5485722397825565,0.0,0.375,23,2,6,0,1,1,1,1,2,5,1,7,3,0,1,1,3,-1.0925999999999991,82.04290000000003,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
666,666,13.251976095993953,-0.2215794094140051,13.251976095993953,0.038469387755102114,0.6302760412837476,353.42600000000004,330.2420000000001,353.18407781618004,134,0,0.28747697530520466,-0.3280571636360041,0.3280571636360041,0.28747697530520466,1.1538461538461537,1.9230769230769231,2.730769230769231,1.706930141013437,845.3280538291921,18.0956473593183,14.787909562187764,14.787909562187764,12.631030293135234,8.964886785221687,8.964886785221687,6.958874752112212,6.958874752112212,5.097549859910097,5.097549859910097,3.5895946680070767,3.5895946680070767,-2.769999999999999,1196975.299112659,16.685205273040665,6.855369295484213,3.0664001490912316,151.76842730892758,15.116608065707286,26.1790256236503,12.362619183747604,0.0,11.814359458703011,0.0,14.48898409899412,4.9839785209472085,0.0,0.0,12.13273413692322,24.26546827384644,6.196843571613076,23.985896023741308,19.388893829844598,29.006994785905164,0.0,4.9839785209472085,0.0,0.0,49.98815234709688,48.15849747407973,0.0,0.0,20.016517796557764,17.192635327202154,0.0,0.0,56.569791991890284,4.794537184071822,0.0,10.357988675768818,42.595045982382736,0.0,0.0,0.0,71.18,0.0,9.589074368143644,0.0,11.814359458703011,29.30084322481172,26.1790256236503,9.799819461700956,41.4285886447716,6.06636706846161,17.34843910763073,0.0,0.0,0.0,34.60469139533173,2.8674044662248126,1.6279133072982284,0.22138869758188018,10.72128240159445,1.6441214726631392,4.464889718232972,2.181641874406124,0.3157894736842105,26,3,7,0,2,2,1,1,2,3,3,7,2,0,1,1,4,-1.2747999999999957,97.96260000000002,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
667,667,8.787314814814815,0.1334876543209882,8.787314814814815,0.1334876543209882,0.5671077548351335,128.558,123.51799999999999,128.00289246,42,0,0.1336666127516892,-0.5063956313983089,0.5063956313983089,0.1336666127516892,1.25,1.875,2.25,3.134861511345448,164.63833891467198,5.983127663125442,4.134579145267688,4.890508091286143,3.804530452640311,2.2399393034442188,2.617903776453446,1.4514115545067703,1.8586116812473763,0.852452786658065,1.1720653149186553,0.4517288365472775,0.5874622121274796,-0.6900000000000002,72.49526582754562,5.446798905608755,2.052669547891518,0.9279652875317153,52.52890309857465,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.733674027155736,12.13273413692322,0.0,5.022633313741326,5.106527394840706,11.600939890232516,0.0,0.0,0.0,0.0,0.0,29.288101587587768,0.0,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,5.106527394840706,0.0,0.0,0.0,24.26546827384644,5.022633313741326,0.0,0.0,20.23,0.0,0.0,0.0,5.749511833283905,5.022633313741326,0.0,0.0,24.26546827384644,0.0,0.0,16.70746728507322,0.0,5.458672839506172,0.0,9.183148148148149,0.0,0.1334876543209882,6.669135802469135,0.0,0.0,0.0,0.0,8,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,2.0456000000000003,33.1168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,668,2.5283796296296295,1.096435185185185,2.5283796296296295,1.096435185185185,0.9043920867261528,281.423,256.22299999999996,281.20122522009,110,0,0.07836095277529963,-0.3408118487786661,0.3408118487786661,0.07836095277529963,0.8571428571428571,1.380952380952381,1.9047619047619047,1.946085728189517,556.5202782227694,14.656489770562878,13.101549654949705,13.101549654949705,10.254020195423491,7.978802071675869,7.978802071675869,6.219722797751698,6.219722797751698,4.2869967569332985,4.2869967569332985,3.2018408322939984,3.2018408322939984,-1.7999999999999994,89136.52250761147,14.150516197935207,6.314843310189529,3.108345481049562,127.55692831321478,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,36.101280366169235,24.340350578205708,20.640100371266954,4.899909730850478,11.374772549367124,0.0,0.0,0.0,19.26246486877803,32.08476650803001,59.65783953108687,0.0,0.0,9.799819461700956,11.374772549367124,0.0,0.0,27.18485677717953,12.841643245852019,0.0,17.54772460632,48.53093654769288,0.0,0.0,0.0,7.680000000000001,0.0,0.0,0.0,0.0,0.0,19.386399651764595,40.36716329245018,0.0,0.0,67.52619024389774,0.0,0.0,0.0,4.04818725329638,0.0,5.75390022675737,0.0,17.776370569832874,3.4962662194507432,2.3055957105064246,4.453013353489544,0.3684210526315789,21,1,2,0,1,1,2,0,2,1,1,2,4,0,0,0,3,2.4579000000000004,89.59270000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
669,669,12.214119901321155,-0.4607313750479787,12.214119901321155,0.18920749130051995,0.8094352171737716,341.4270000000001,316.22700000000003,341.17528427999997,133,5,0.1653923107058509,-0.388566517892887,0.388566517892887,0.1653923107058509,1.12,1.88,2.6,1.7001113115352162,637.8073073537269,17.98276318419594,14.94512829060965,14.94512829060965,11.808532855829327,9.20741363875977,9.20741363875977,8.3155234426985,8.3155234426985,7.024399640237209,7.024399640237209,5.752323069764403,5.752323069764403,-1.0000000000000002,517709.8828815434,17.415637860082306,5.75,2.3285123966942147,149.2366773739401,10.213054789681411,12.71084835226122,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,19.420578929450514,67.26674287550628,12.338727669087403,5.917906046161393,19.802129157825057,11.566489892729878,0.0,0.0,10.82998093879356,58.79322575986332,6.606881964512918,41.42471520929702,0.0,0.0,0.0,0.0,0.0,0.0,28.386426646924207,9.589074368143644,40.605571511187435,58.79322575986332,11.64912463690315,0.0,0.0,0.0,74.6,12.021872433909698,19.802129157825057,0.0,16.981480362126657,25.36643125652633,43.092203114096094,11.835812092322787,6.076020106833881,6.923737199690624,6.923737199690624,0.0,0.0,0.0,24.069011919048776,20.323260684047916,0.4314184277105908,4.250845796811483,0.0,7.031063400834773,3.7277331048797953,0.0,0.5714285714285714,25,2,4,4,0,4,0,0,0,4,2,4,2,3,0,3,4,3.0434500000000018,91.86660000000003,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,670,10.524468537414966,-0.11510204081632636,10.524468537414966,0.11510204081632636,0.5950261967780849,151.165,142.093,151.063328528,58,0,0.22074743631242583,-0.5079643157925783,0.5079643157925783,0.22074743631242583,1.3636363636363635,1.9090909090909092,2.3636363636363638,2.7362980721056545,253.29949758389105,8.267584713501616,6.164862962722325,6.164862962722325,5.1815405503520555,3.2490981480278296,3.2490981480278296,2.228060242189872,2.228060242189872,1.1876733148984595,1.1876733148984595,0.7480265991539318,0.7480265991539318,-1.5099999999999998,285.51074052739676,7.595374077976819,3.0531381005525,2.292303972882069,64.66690538413799,10.423315998847038,5.749511833283905,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.26546827384644,12.611123474374185,0.0,9.901064578912528,11.594566004035068,0.0,0.0,0.0,6.923737199690624,5.316788604006331,24.26546827384644,0.0,5.749511833283905,5.316788604006331,5.687386274683562,5.749511833283905,0.0,11.013707124192212,4.794537184071822,0.0,6.923737199690624,24.26546827384644,0.0,0.0,0.0,49.33,0.0,4.794537184071822,0.0,11.65669156263541,5.687386274683562,0.0,19.056471336613843,12.13273413692322,0.0,5.316788604006331,5.106527394840706,0.0,0.0,10.524468537414966,11.460032596371882,0.6900925925925929,0.07851095993953194,6.309537037037037,0.0,1.437358276643991,0.0,0.125,11,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.3505999999999998,42.41050000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,671,11.672037037037036,-0.35999999999999965,11.672037037037036,0.3165740740740737,0.5384628262372215,194.194,184.11399999999998,194.08037556,74,0,0.3317034326359889,-0.3278634660994821,0.3317034326359889,0.3278634660994821,1.1428571428571428,1.7857142857142858,2.4285714285714284,3.2212810810845887,616.5285919942219,10.455665446700477,8.182701232117184,8.182701232117184,6.536581260209187,4.107927642957933,4.107927642957933,3.2334489655756187,3.2334489655756187,2.3165128954882377,2.3165128954882377,1.4711798853237625,1.4711798853237625,-1.85,1876.0901711869099,8.73523326923911,2.5679479011227926,0.8757741627139433,79.02895701814933,4.567099647791355,0.0,11.16387793838399,0.0,5.559266895052007,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,0.0,0.0,21.143015948031568,6.3273200747645415,0.0,11.16387793838399,0.0,18.685277464321274,21.143015948031568,0.0,0.0,27.165404736163666,0.0,0.0,11.24901029325548,0.0,0.0,0.0,18.685277464321274,21.143015948031568,0.0,0.0,15.916394442908185,0.0,11.16387793838399,0.0,61.82,0.0,9.589074368143644,0.0,11.24901029325548,11.16387793838399,4.567099647791355,17.942091705233086,18.662443613145733,0.0,4.9839785209472085,0.0,4.039537037037037,0.0,27.154448223733937,0.0,0.18009259259259403,0.0,0.0,1.5193518518518518,0.0,4.773236961451247,0.375,14,0,6,0,0,0,0,2,2,6,0,6,0,0,0,0,2,-1.0293,51.19600000000001,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,672,8.853117283950617,0.05654320987654349,8.853117283950617,0.05654320987654349,0.6227397221533864,163.00300000000001,158.97099999999998,161.963920108,48,0,0.13377340772986268,-0.5063937792446614,0.5063937792446614,0.13377340772986268,1.2222222222222223,1.8888888888888888,2.3333333333333335,3.1716780304409156,222.29788705001033,6.8533711511285205,4.43519334908729,5.9470512411242,4.198377302757662,2.3396051424717914,3.095534088490246,1.595733499247085,2.439369406459676,0.9097276927820489,1.4475581112786315,0.48126823514366207,0.8897621639757384,-0.4000000000000001,104.20091930659319,6.716279069767443,2.4602853745541022,1.5012345679012344,62.83216932545632,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,18.19910120538483,5.022633313741326,5.022633313741326,5.106527394840706,23.20187978046503,0.0,0.0,0.0,0.0,0.0,28.244367832867482,0.0,5.749511833283905,0.0,0.0,5.749511833283905,23.20187978046503,5.106527394840706,0.0,0.0,0.0,18.19910120538483,10.045266627482652,0.0,0.0,20.23,0.0,0.0,0.0,10.772145147025231,5.022633313741326,0.0,12.13273413692322,6.06636706846161,0.0,0.0,28.30840717530574,0.0,11.000895061728393,0.0,9.658950617283951,0.0,0.05654320987654349,4.505833333333333,0.0,0.0,0.0,0.0,9,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,1,2.6990000000000003,38.12680000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,673,9.660662574258353,0.23729938271604967,9.660662574258353,0.23729938271604967,0.708021957643542,266.36099999999993,242.16899999999995,266.17507004809,106,2,0.18498962203384206,-0.49021552274435154,0.49021552274435154,0.18498962203384206,1.2105263157894737,1.894736842105263,2.473684210526316,2.285695819256649,337.7488527229999,14.08757566981053,11.978888647122005,11.978888647122005,9.113392202930193,6.492280304519816,6.492280304519816,4.727251290951263,4.727251290951263,2.669595491115487,2.669595491115487,1.5197598984260385,1.5197598984260385,-1.1,16005.550546008659,15.955865921787705,8.908256708575717,7.1546480807002135,115.28706854388426,19.897041906447136,24.942991032857357,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,37.964481650927475,7.109797541277533,6.606881964512918,19.897041906447136,0.0,0.0,0.0,0.0,20.268296022307258,26.868317876215944,41.9747269824397,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,31.97484527105665,11.157684576726059,12.145807216896262,19.410925891078243,24.26546827384644,0.0,0.0,0.0,55.3,0.0,5.106527394840706,0.0,6.606881964512918,12.648722793660877,18.777215420722833,11.605292320844956,7.109797541277533,43.42973127723402,0.0,9.473725907600098,10.540011750206972,0.0,0.0,11.639372994963724,1.2147617058633475,0.7684415154950872,9.051388127772993,1.235193900282284,5.520518022725364,1.6969786493568961,0.4666666666666667,19,3,4,0,0,0,1,0,1,3,2,4,9,0,0,0,1,1.2939799999999995,74.07920000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
674,674,11.233582661459646,-0.8973657302427138,11.233582661459646,0.15900924876123246,0.5423319005016979,320.10799999999995,311.03599999999994,318.98885174800006,107,3,0.2689455445912953,-0.3937022665492131,0.3937022665492131,0.2689455445912953,1.3,1.85,2.25,2.821158149823159,480.20675753303044,15.284092571446669,9.838822461854969,11.35068035389188,9.362279762904675,5.135598947067257,5.891527893085713,3.5037928339438116,4.4531858783816105,2.2315832829300453,2.5748688693967505,1.273148819373285,1.3676399376255917,-1.41,20854.00404623344,16.64379236148467,7.392954608862727,4.309031435917423,123.81547365578697,15.529843393687742,6.041840829147961,6.103966387748303,4.836269690250055,11.594566004035068,0.0,14.908855452837393,0.0,0.0,0.0,23.20187978046503,17.696185628620217,12.13273413692322,11.530193013330589,19.930903022570906,34.7964457845001,0.0,5.316788604006331,0.0,0.0,6.606881964512918,56.92531494145532,0.0,0.0,5.316788604006331,5.687386274683562,0.0,23.20187978046503,27.65042753236351,4.794537184071822,27.09639517591189,5.563451491696996,24.26546827384644,0.0,0.0,0.0,112.70000000000002,28.377608820680454,20.0153828476781,0.0,17.292678595528518,0.0,0.0,24.26546827384644,0.0,0.0,5.316788604006331,28.30840717530574,0.0,10.489663301976913,20.542058900261463,31.57724961231049,0.012884175275049259,-0.8973657302427138,4.636031046163321,-0.4533969513731415,-0.6849021321491562,0.0,0.09090909090909091,20,3,7,0,0,0,1,0,1,5,3,9,6,0,0,0,1,1.4549699999999999,70.7977,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,675,12.31174335811128,-1.6537851421432772,12.31174335811128,0.029537364666558208,0.703183787452139,356.41800000000006,332.22600000000006,356.1623738679999,138,4,0.18964145117191744,-0.3884641013220387,0.3884641013220387,0.18964145117191744,1.2307692307692308,1.9615384615384615,2.6538461538461537,1.7472814479871785,723.9130815015496,18.905412915006313,15.132828862115765,15.132828862115765,12.170504622625405,9.134597257846162,9.134597257846162,8.336877029128395,8.336877029128395,7.124364486305545,7.124364486305545,5.620453147100421,5.620453147100421,-1.3000000000000003,715692.1381653672,18.081485487885935,5.599719839148237,2.0792514525694963,153.34130809395185,15.319582184522117,18.31189916324491,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,25.496599036284397,56.09196042062061,16.747886984954953,0.0,24.90865655266576,11.566489892729878,0.0,0.0,10.82998093879356,51.552633324994986,6.606881964512918,47.65884937680339,0.0,0.0,0.0,0.0,0.0,0.0,39.0940048527486,9.589074368143644,34.68766546502604,45.95158251401129,23.80116485057091,0.0,0.0,0.0,94.83000000000001,28.821158660655104,24.90865655266576,0.0,24.72885457996526,19.26246486877803,23.326822668553447,0.0,12.152040213667762,19.92349450621513,0.0,0.0,0.0,0.0,24.092260949759925,31.429145672876633,-2.08200154058537,2.235533165586152,0.0,7.62264429689078,3.11908412213855,0.0,0.5238095238095238,26,3,5,4,0,4,0,0,0,5,3,5,2,3,0,3,4,1.97606,93.47940000000003,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
